"","Burn1_TF1","Burn2_TF1","Burn2_TF2","Burn3_TF1","Burn3_TF2","Burn3_TF3","Burn4_TF1","Burn4_TF2","Burn5_TF1","Burn5_TF2","Burn6_TF1","Burn6_TF2","A1_TF1","A2_TF1","A3_TF1","A3_TF2","A4_TF1","A4_TF2","A4_TF3","A4_TF4","A4_TF5","A4_TF6","B1_TF1","B2_TF1","B2_TF2","B3_TF1","B3_TF2","B3_TF3","B3_TF4","B3_TF5","B4_TF1","B5_TF1","B6_TF1","C1_TF1","C2_TF1","C2_TF2","C3_TF1","C3_TF2","C3_TF3","C4_TF1","C4_TF2","C5_TF1","C6_TF1","C6_TF2","Target1","Target2","Target3","Target4","Target5","Target6","Target7","Target8","Target9","Target10","Target11","Target12","Target13","Target14","Target15","Target16","Target17","Target18","Target19","Target20","Target21","Target22","Target23","Target24","Target25","Target26","Target27","Target28","Target29","Target30","Target31","Target32","Target33","Target34","Target35","Target36","Target37","Target38","Target39","Target40","Target41","Target42","Target43","Target44","Target45","Target46","Target47","Target48","Target49","Target50","Target51","Target52","Target53","Target54","Target55","Target56","Target57","Target58","Target59","Target60","Target61","Target62","Target63","Target64","Target65","Target66","Target67","Target68","Target69","Target70","Target71","Target72","Target73","Target74","Target75","Target76","Target77","Target78","Target79","Target80","Target81","Target82","Target83","Target84","Target85","Target86","Target87","Target88","Target89","Target90","Target91","Target92","Target93","Target94","Target95","Target96","Target97","Target98","Target99","Target100","Target101","Target102","Target103","Target104","Target105","Target106","Target107","Target108","Target109","Target110","Target111","Target112","Target113","Target114","Target115","Target116","Target117","Target118","Target119","Target120","Target121","Target122","Target123","Target124","Target125","Target126","Target127","Target128","Target129","Target130","Target131","Target132","Target133","Target134","Target135","Target136","Target137","Target138","Target139","Target140"
"cell11",32,19,14,29,17,23,22,19,27,14,18,22,11,21,0,0,20,22,17,11,18,8,12,25,42,0,0,0,0,0,23,0,23,16,18,25,15,13,6,4,5,9,2,1,14,0,30,27,0,0,17,21,12,13,29,22,8,16,18,1,11,2,0,6,11,7,44,31,30,0,9,24,30,0,0,14,18,19,31,24,24,1,14,2,0,1,0,16,22,8,13,12,17,0,21,0,15,11,8,17,24,23,14,15,2,22,24,1,11,29,10,3,16,19,44,2,0,11,1,0,23,23,3,0,17,0,23,5,30,0,10,36,17,29,15,0,19,13,8,22,14,12,0,14,19,25,23,7,10,0,19,0,2,15,0,0,0,13,0,16,1,8,29,18,35,10,22,19,27,21,11,19,28,38,2,12,23,0,5,0,14,0,25,2
"cell12",38,27,7,37,16,13,17,23,25,13,24,23,13,16,0,0,21,12,12,10,12,10,7,13,17,1,2,0,0,3,0,27,3,0,0,0,0,0,0,0,0,0,0,0,8,0,7,27,6,2,11,0,12,0,14,23,7,7,19,3,17,0,1,25,0,0,0,0,0,0,0,0,5,25,15,0,16,0,22,0,0,23,25,0,0,14,8,0,0,24,0,8,7,6,4,12,17,0,16,10,16,17,16,9,1,26,9,0,0,0,0,0,0,13,20,0,0,14,3,0,8,16,3,0,20,0,20,2,9,0,9,17,16,12,11,0,23,5,26,21,15,12,0,14,9,30,18,8,7,5,14,0,0,18,0,0,0,15,18,12,0,10,9,27,25,0,7,23,33,5,0,10,22,37,15,0,15,9,19,22,17,6,0,12
"cell13",17,16,3,11,6,9,3,16,8,10,9,7,5,10,0,1,8,6,11,5,11,3,6,7,11,0,0,0,0,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,7,1,8,14,0,0,9,0,8,0,15,7,4,5,7,0,7,0,2,8,0,0,0,3,0,2,0,1,11,0,0,0,6,11,5,6,11,0,0,0,0,1,0,3,10,14,0,8,9,0,8,5,1,0,17,10,6,21,7,8,0,16,6,0,0,0,0,0,0,10,25,0,0,6,2,0,9,8,0,0,8,0,6,3,6,0,2,3,15,4,11,0,14,7,8,12,6,9,0,6,14,13,7,9,5,0,1,0,0,5,0,0,0,14,0,10,0,7,12,14,15,7,13,8,14,3,0,5,8,11,4,0,2,1,8,0,8,1,0,2
"cell14",11,20,2,13,8,7,8,14,10,8,8,12,7,3,0,0,8,15,3,6,8,9,2,3,5,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,12,0,0,10,0,2,0,16,5,7,6,6,1,7,0,0,6,0,0,0,0,0,8,0,0,10,0,0,0,4,0,11,3,5,2,2,0,0,5,4,0,1,21,0,5,9,0,4,5,0,0,7,5,5,16,2,8,1,7,10,0,0,0,0,0,0,9,9,0,0,3,0,0,3,6,2,0,11,0,7,0,13,0,6,13,13,3,1,1,12,11,7,4,7,7,0,10,4,12,11,3,10,0,10,0,0,9,0,0,0,11,0,8,0,8,10,15,11,3,5,11,1,12,0,1,5,9,6,0,2,0,10,0,6,1,0,2
"cell15",27,26,11,26,26,11,11,32,27,15,13,11,13,9,0,0,13,9,21,9,12,11,11,10,14,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,20,0,22,12,3,0,14,0,8,0,21,15,8,8,14,2,12,0,3,10,0,0,0,0,0,0,0,0,1,4,13,0,5,0,24,3,3,11,18,0,0,9,18,0,0,24,0,3,7,2,4,15,18,0,15,6,14,24,17,8,1,20,24,0,0,0,0,0,0,31,24,0,0,7,1,0,10,6,0,0,11,0,6,2,10,0,7,19,17,10,12,0,23,12,10,15,12,9,0,14,2,13,25,13,13,4,7,0,0,10,0,0,0,14,24,23,0,20,14,17,22,0,7,22,20,17,0,10,20,14,12,0,3,5,13,14,13,0,0,14
"cell16",46,32,19,52,42,26,21,31,29,27,23,17,0,0,27,22,0,0,1,0,0,0,5,18,22,0,0,0,0,0,49,1,26,24,39,32,1,0,1,31,18,0,29,29,16,23,6,35,0,0,15,26,32,5,0,30,16,17,28,1,20,0,0,2,22,11,39,21,33,0,9,29,22,0,0,13,22,24,35,12,26,0,0,0,1,0,0,10,22,10,28,34,33,0,26,2,35,29,2,15,14,31,28,14,2,21,45,6,0,0,0,0,0,33,38,50,14,21,15,13,0,11,35,23,30,8,10,12,19,42,0,0,0,0,0,0,44,24,22,0,18,20,12,15,19,39,51,23,19,0,11,4,37,16,21,34,31,0,16,49,22,27,25,34,50,24,18,26,5,0,25,13,28,33,0,6,16,0,4,0,0,18,47,12
"cell17",26,45,16,17,15,29,11,28,32,25,27,25,0,0,30,23,0,0,1,0,0,0,4,7,19,0,0,0,0,0,19,0,34,22,21,29,2,6,3,18,4,0,20,22,19,16,19,35,0,3,13,27,7,22,0,26,10,17,20,7,31,0,3,3,23,24,37,22,32,0,18,21,28,0,0,0,17,22,22,16,27,0,3,0,0,0,0,7,12,19,21,18,30,0,21,0,31,17,0,44,30,30,26,13,1,24,21,13,1,3,2,0,0,29,24,56,27,17,25,22,0,1,38,42,23,13,1,21,2,24,0,0,0,0,0,3,30,15,21,0,4,7,18,23,13,41,38,27,20,0,0,21,36,20,34,31,24,1,32,24,21,18,30,20,25,14,23,31,0,0,32,15,29,4,0,18,17,0,2,0,0,30,30,15
"cell18",16,13,8,16,14,22,4,28,25,10,20,13,8,16,3,1,3,10,7,1,11,9,7,0,4,9,15,14,7,25,0,23,1,0,0,0,0,0,0,0,0,0,0,0,3,5,23,16,6,0,8,0,10,0,9,13,9,8,11,0,20,0,2,23,0,0,0,0,0,0,0,0,25,25,17,0,20,0,15,0,0,25,16,0,0,14,11,0,0,31,0,0,0,19,2,16,11,0,19,24,5,25,13,10,2,17,10,0,0,0,0,0,0,19,27,1,0,13,1,0,3,6,1,0,6,1,9,5,12,0,9,27,8,18,7,0,23,7,6,5,12,8,0,13,12,13,21,9,14,9,4,0,0,15,0,0,0,21,26,14,0,14,14,30,29,0,25,16,24,25,0,15,17,15,18,0,11,16,19,9,5,1,0,15
"cell19",93,88,15,79,52,46,52,67,84,51,60,64,0,0,69,36,0,0,0,0,0,0,0,0,0,47,36,63,36,108,0,83,14,16,44,52,2,2,2,44,31,0,59,62,30,35,37,115,24,0,52,46,49,11,0,57,29,43,30,7,25,0,0,24,49,26,77,43,70,0,31,46,74,107,33,2,47,11,57,0,0,40,84,0,43,58,45,24,0,79,47,43,0,67,56,13,44,60,4,48,43,84,19,49,0,73,61,17,0,10,0,0,1,53,87,111,48,33,67,22,0,0,46,79,0,33,0,47,0,67,0,0,0,0,0,2,74,30,95,0,0,0,52,52,40,63,63,38,47,26,0,62,79,0,73,108,46,0,48,53,50,52,79,33,101,0,38,55,0,0,69,53,47,0,0,40,41,21,20,57,0,81,29,22
"cell20",14,22,5,12,7,9,14,15,11,10,12,7,12,7,1,0,13,13,6,4,4,4,6,9,24,0,0,0,0,0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,10,13,0,0,8,0,5,3,11,18,12,13,4,0,5,1,0,17,0,0,0,2,0,8,0,0,8,0,0,1,7,0,16,7,11,0,3,0,0,0,0,0,4,16,0,9,9,0,9,12,1,0,14,5,6,11,13,11,0,10,7,0,0,0,0,0,0,11,13,0,0,2,0,0,5,7,2,0,9,0,7,1,16,0,22,9,9,10,3,2,12,5,7,3,8,10,0,9,7,9,19,7,4,0,3,0,0,5,0,0,0,13,0,13,0,13,23,16,11,5,3,14,14,15,0,13,22,17,7,0,12,3,8,0,12,3,1,2
"cell21",13,23,12,18,9,11,10,17,19,18,14,11,10,11,1,2,16,18,16,6,9,11,11,14,15,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,3,16,17,1,0,10,0,15,0,15,15,8,8,8,1,9,0,3,12,0,0,0,0,0,7,0,0,0,1,10,0,11,0,11,1,6,12,9,0,0,15,7,0,0,17,0,13,15,2,1,17,2,0,13,10,17,21,8,13,0,17,19,0,0,0,0,0,0,11,20,0,0,1,0,0,11,15,0,0,4,0,17,1,8,0,8,15,6,8,12,0,12,6,16,11,10,2,0,13,9,17,12,19,7,1,13,1,0,14,0,0,0,19,6,17,0,17,15,20,23,0,8,11,19,21,0,7,6,6,9,0,6,4,15,12,10,0,0,12
"cell22",27,23,12,18,13,15,26,45,17,19,31,27,14,11,0,0,12,11,11,11,13,7,7,16,23,2,3,1,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,15,0,9,33,5,0,11,0,13,0,20,23,21,15,21,0,24,0,2,20,0,0,0,0,0,0,0,0,8,32,23,0,13,0,40,2,2,28,28,0,0,11,18,3,0,34,0,6,5,11,0,12,8,0,19,18,14,28,14,15,1,19,25,0,0,0,0,0,0,22,40,5,0,13,1,0,14,11,2,0,24,0,17,5,13,1,11,12,6,6,16,1,26,22,12,25,17,17,0,18,16,38,34,14,18,12,7,1,0,20,0,0,0,19,21,18,0,16,33,9,31,0,27,20,21,36,0,16,23,32,17,0,15,5,27,31,10,1,0,13
"cell23",52,44,16,57,27,58,22,49,37,48,23,41,0,12,7,3,23,27,48,18,28,25,19,27,54,0,0,0,0,0,48,3,57,22,47,42,5,5,7,29,13,4,30,27,24,1,45,53,0,0,19,28,17,26,4,39,24,26,24,0,23,0,0,2,18,35,55,60,37,0,19,33,46,0,0,4,45,25,38,31,30,0,3,0,0,0,0,12,43,11,24,41,34,0,27,0,26,47,0,23,36,28,27,19,0,20,31,15,6,13,1,1,9,45,32,2,0,14,3,0,13,30,29,0,26,0,35,6,43,27,5,2,21,9,10,1,52,15,40,34,22,12,0,33,20,40,56,22,13,0,35,0,43,29,15,30,19,0,0,47,27,52,37,30,49,32,32,35,64,27,15,33,43,46,0,19,34,0,3,0,15,2,65,22
"cell24",101,82,43,83,48,64,67,75,91,25,67,50,0,0,55,40,0,0,0,0,0,0,0,0,0,30,53,83,43,69,0,34,51,50,56,71,0,0,10,55,28,0,59,72,26,25,49,105,54,0,62,47,29,61,0,48,35,48,28,4,57,0,2,2,35,38,98,86,52,0,51,30,61,92,74,6,48,26,70,0,0,61,44,0,25,36,0,35,49,68,36,48,0,95,38,0,45,49,2,44,31,101,38,44,7,53,69,46,7,5,2,5,0,50,88,75,73,41,77,30,0,0,88,68,0,42,0,62,0,81,0,0,0,0,0,0,70,37,65,0,0,2,33,72,45,88,76,27,39,37,0,59,66,0,82,56,51,6,77,79,61,57,51,60,76,0,32,63,0,0,34,83,90,0,0,31,70,19,5,70,0,82,114,16
"cell25",35,29,10,25,21,14,30,24,23,7,28,7,15,16,2,0,8,9,8,8,20,9,18,13,11,0,1,0,0,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,16,1,11,25,11,0,12,0,6,0,14,19,18,14,13,1,16,0,0,25,0,0,0,0,0,0,0,0,5,26,30,0,20,0,18,0,0,24,24,0,0,18,21,0,0,33,0,7,2,10,7,10,12,0,14,14,7,17,17,10,0,12,23,0,0,0,0,0,0,33,36,0,0,5,2,0,11,18,0,0,13,2,4,3,22,0,13,23,8,8,17,0,18,12,20,13,11,9,1,15,21,26,25,11,5,4,10,0,0,30,0,0,0,19,15,32,0,15,11,28,19,0,13,22,14,33,0,18,8,17,25,0,18,10,18,22,17,3,0,6
"cell26",20,32,15,34,19,41,23,31,20,17,21,10,13,11,6,0,25,10,22,16,20,10,19,16,28,0,0,0,0,0,17,0,25,18,13,12,5,12,8,3,1,14,0,2,13,0,20,22,0,0,13,18,11,16,16,24,21,15,12,3,11,1,0,13,5,4,32,19,23,0,23,18,27,0,0,8,14,12,29,22,24,4,14,0,0,0,0,15,14,26,19,18,26,0,26,2,24,5,21,10,12,21,18,19,2,14,18,0,10,17,2,1,12,25,42,0,0,5,3,0,15,26,4,0,20,0,16,5,14,0,20,14,19,13,15,0,37,19,20,18,26,16,0,14,11,23,27,10,14,0,15,0,0,16,0,0,0,27,0,14,0,15,28,16,44,9,24,16,40,29,7,17,14,17,3,7,9,2,10,0,20,1,29,7
"cell27",42,44,25,26,21,40,41,34,19,28,30,24,0,4,6,3,22,11,13,19,14,16,21,30,24,0,0,0,0,0,24,0,43,25,37,34,4,2,2,16,11,0,8,38,14,0,31,38,0,0,15,50,16,22,0,38,36,14,22,1,30,0,0,0,12,24,44,38,44,0,9,23,31,0,0,6,25,6,29,41,36,0,2,1,0,0,0,14,27,12,20,22,27,0,35,0,28,30,0,5,40,40,20,23,0,40,19,9,3,9,3,5,13,30,59,0,0,6,5,1,7,9,28,1,30,0,37,0,30,38,1,1,4,1,2,0,33,30,42,22,24,21,1,31,17,26,34,16,23,0,24,0,61,29,25,29,6,1,2,38,25,49,43,24,39,7,21,17,41,12,24,24,33,35,0,25,33,0,10,0,0,0,34,4
"cell28",12,17,3,15,15,10,13,22,13,13,27,6,6,7,0,0,12,20,10,7,11,11,14,14,11,0,0,0,0,0,11,0,7,3,0,0,0,0,0,0,0,0,0,0,6,0,14,19,0,0,8,0,6,16,13,15,3,6,5,0,8,0,0,15,1,0,1,1,0,6,0,0,15,0,0,3,14,4,16,4,4,0,0,0,0,1,0,6,13,13,0,13,20,0,10,4,7,0,6,8,12,8,4,8,0,9,24,0,0,0,0,0,0,6,18,0,0,2,0,0,3,11,3,0,8,0,5,0,10,0,6,13,8,8,7,0,12,6,16,6,15,4,0,10,6,25,14,4,13,0,11,0,0,9,0,0,0,12,0,9,0,5,6,14,10,10,9,14,19,5,0,9,14,10,7,3,15,0,10,0,4,0,4,3
"cell29",42,30,11,36,28,18,34,43,15,17,21,12,7,10,1,0,15,17,15,12,24,11,12,11,29,0,0,0,0,1,21,0,27,10,14,8,5,4,5,9,9,3,17,8,19,0,21,16,0,0,12,14,11,7,16,33,14,15,20,5,10,0,0,20,10,13,39,37,34,0,5,19,34,0,0,5,12,13,26,16,20,0,32,0,0,0,0,14,21,2,9,14,23,0,11,0,21,20,6,12,17,20,13,20,1,26,26,0,12,28,5,13,39,30,45,0,0,11,3,0,7,23,8,0,33,1,13,0,16,0,16,28,12,7,21,0,24,18,13,28,21,11,0,22,16,25,26,11,10,0,13,0,2,14,2,9,2,0,0,15,3,27,14,17,39,14,21,36,24,25,14,22,14,45,0,23,23,0,1,0,12,2,22,11
"cell30",115,164,57,156,189,93,136,190,125,135,109,104,0,0,105,82,0,0,0,0,0,0,0,0,0,80,89,101,76,99,0,122,10,56,145,109,8,15,4,125,57,0,136,78,63,132,93,134,77,0,132,103,70,91,0,143,60,95,108,0,76,0,0,4,54,64,198,197,95,0,52,108,101,143,86,5,66,7,119,0,4,137,107,0,36,103,84,32,13,151,62,57,5,147,113,4,80,64,0,102,85,105,98,76,15,133,87,66,0,4,0,6,0,132,203,191,121,88,148,78,0,0,153,123,0,45,0,54,0,138,0,0,0,0,0,6,131,43,109,0,0,0,124,129,94,125,161,59,36,47,0,154,173,0,164,164,136,0,108,84,65,127,99,170,157,1,94,131,0,0,98,81,151,0,0,50,89,69,21,133,0,134,120,21
"cell31",62,78,45,100,56,48,62,96,70,49,77,53,0,0,64,34,0,0,0,0,0,0,0,0,0,61,57,56,46,79,0,22,34,30,72,63,0,3,2,38,36,2,73,47,43,43,75,61,38,0,50,61,38,44,0,97,44,50,35,2,36,0,12,5,49,35,90,80,40,0,25,32,57,78,60,16,58,54,67,0,0,32,52,0,25,61,0,35,65,69,41,44,3,73,42,2,50,44,0,41,37,66,46,40,0,69,26,12,0,9,0,0,2,74,98,102,78,27,61,62,0,0,108,83,0,31,0,63,0,55,0,0,0,0,0,5,64,30,31,0,0,0,25,28,41,87,110,31,35,28,0,31,104,0,88,23,50,3,47,41,23,57,58,74,90,0,28,56,0,0,75,44,54,0,0,32,67,23,1,87,0,51,38,31
"cell32",22,29,14,22,11,13,19,42,42,20,36,28,0,0,17,12,0,5,1,0,4,1,7,21,29,0,2,0,0,0,29,1,27,24,24,43,0,0,2,24,11,0,29,9,24,0,27,31,0,0,19,20,7,11,0,23,25,18,26,0,12,0,3,0,14,6,34,22,33,0,8,23,23,0,0,2,12,15,20,11,11,0,2,1,1,0,0,18,9,6,24,26,11,0,11,0,19,23,0,18,18,21,18,20,2,18,21,16,1,5,3,0,0,18,27,10,2,16,5,11,0,6,34,28,19,4,21,10,29,18,0,0,0,0,0,0,23,19,28,5,16,7,0,22,15,31,28,13,7,0,6,0,32,12,30,17,17,0,0,17,19,15,36,19,40,13,17,20,4,0,28,15,19,25,0,26,17,0,3,0,0,14,34,4
