"","Burn1_TF1","Burn2_TF1","Burn2_TF2","Burn3_TF1","Burn3_TF2","Burn3_TF3","Burn4_TF1","Burn4_TF2","Burn5_TF1","Burn5_TF2","Burn6_TF1","Burn6_TF2","A1_TF1","A2_TF1","A3_TF1","A3_TF2","A4_TF1","A4_TF2","A4_TF3","A4_TF4","A4_TF5","A4_TF6","B1_TF1","B2_TF1","B2_TF2","B3_TF1","B3_TF2","B3_TF3","B3_TF4","B3_TF5","B4_TF1","B5_TF1","B6_TF1","C1_TF1","C2_TF1","C2_TF2","C3_TF1","C3_TF2","C3_TF3","C4_TF1","C4_TF2","C5_TF1","C6_TF1","C6_TF2","Target1","Target2","Target3","Target4","Target5","Target6","Target7","Target8","Target9","Target10","Target11","Target12","Target13","Target14","Target15","Target16","Target17","Target18","Target19","Target20","Target21","Target22","Target23","Target24","Target25","Target26","Target27","Target28","Target29","Target30","Target31","Target32","Target33","Target34","Target35","Target36","Target37","Target38","Target39","Target40","Target41","Target42","Target43","Target44","Target45","Target46","Target47","Target48","Target49","Target50","Target51","Target52","Target53","Target54","Target55","Target56","Target57","Target58","Target59","Target60","Target61","Target62","Target63","Target64","Target65","Target66","Target67","Target68","Target69","Target70","Target71","Target72","Target73","Target74","Target75","Target76","Target77","Target78","Target79","Target80","Target81","Target82","Target83","Target84","Target85","Target86","Target87","Target88","Target89","Target90","Target91","Target92","Target93","Target94","Target95","Target96","Target97","Target98","Target99","Target100","Target101","Target102","Target103","Target104","Target105","Target106","Target107","Target108","Target109","Target110","Target111","Target112","Target113","Target114","Target115","Target116","Target117","Target118","Target119","Target120","Target121","Target122","Target123","Target124","Target125","Target126","Target127","Target128","Target129","Target130","Target131","Target132","Target133","Target134","Target135","Target136","Target137","Target138","Target139","Target140"
"cell11",10,12,4,14,14,9,11,10,14,4,19,3,6,4,2,4,16,13,10,6,9,4,7,15,12,0,0,0,0,0,21,0,16,1,0,0,0,0,0,0,0,0,0,0,11,0,10,13,0,0,11,0,5,5,14,15,9,4,6,0,12,0,1,12,0,0,0,1,0,5,0,0,15,0,0,1,11,16,27,5,11,0,3,0,0,0,0,4,10,25,0,7,10,0,4,3,3,0,25,14,9,19,6,4,0,7,11,0,0,0,0,0,0,15,18,0,0,7,0,0,9,4,10,0,12,0,7,2,17,0,4,16,9,6,4,0,24,8,15,5,4,5,0,6,6,16,19,4,12,0,4,0,0,1,0,0,0,15,0,9,0,5,9,17,17,13,9,15,15,10,0,5,9,11,3,0,12,0,8,0,4,0,2,1
"cell12",87,57,27,59,62,59,45,78,52,53,46,42,0,2,10,16,17,38,34,5,24,14,31,37,67,0,0,0,0,0,61,1,66,37,42,34,2,10,14,34,12,5,65,41,25,0,37,76,0,0,29,48,29,25,3,59,33,47,27,8,40,0,4,8,33,25,62,61,72,0,45,41,54,0,0,3,43,33,65,47,34,0,25,0,0,0,0,14,54,18,34,42,49,0,59,0,50,45,4,56,33,53,48,23,2,86,43,19,13,29,4,5,19,81,82,4,0,32,6,4,9,46,56,15,31,0,27,15,45,68,16,3,2,2,3,0,66,47,82,32,36,30,0,42,25,71,70,20,39,0,48,0,77,39,67,57,43,0,0,54,42,38,87,66,87,33,37,38,35,11,48,46,47,77,0,32,47,0,0,0,15,4,83,21
"cell13",36,28,15,31,25,16,39,18,28,20,25,24,25,24,0,0,19,15,12,11,15,7,8,13,28,0,0,0,0,0,22,2,11,6,0,2,0,0,0,0,0,0,0,0,12,1,18,29,0,0,9,0,8,6,24,30,6,8,8,1,20,0,3,31,0,0,0,2,0,3,0,1,27,0,0,2,15,8,32,13,17,0,4,0,0,0,0,12,6,49,0,14,20,0,18,8,2,0,16,12,9,37,22,15,0,21,22,0,0,0,0,0,0,19,39,0,0,11,1,0,13,24,0,1,19,1,19,5,14,0,17,24,17,10,26,2,19,16,27,12,10,21,0,14,15,21,28,7,10,0,12,1,0,9,0,0,0,28,3,18,0,26,31,31,26,9,23,22,27,18,0,17,17,23,18,4,29,0,15,0,12,1,4,8
"cell14",57,31,24,40,24,22,33,36,34,35,27,29,0,0,14,11,6,8,8,4,11,5,14,25,50,0,0,0,0,0,37,1,41,27,30,26,7,1,2,32,14,1,40,23,11,2,22,23,0,0,28,29,25,13,1,30,20,13,27,2,14,0,0,3,23,26,36,36,28,0,12,27,43,0,0,3,23,18,39,17,14,0,3,0,0,0,0,17,29,2,15,9,27,0,37,0,15,19,5,19,20,34,22,28,0,37,31,19,2,10,0,1,3,26,48,4,0,19,1,4,1,18,40,18,42,3,23,13,20,32,4,0,0,0,0,0,38,22,45,20,31,20,0,26,17,41,47,6,11,0,17,1,55,36,33,37,9,0,0,22,21,26,31,37,41,24,21,29,11,1,17,22,20,38,0,33,28,0,1,0,0,5,34,9
"cell15",49,40,15,34,21,34,41,44,31,26,38,27,0,0,29,18,0,0,0,0,0,0,0,0,1,6,6,7,3,9,41,0,31,23,45,33,4,2,2,41,14,0,29,38,14,29,17,39,0,0,21,31,27,26,0,38,28,29,15,4,20,0,3,0,21,22,38,26,43,0,25,34,31,2,8,4,21,16,42,22,38,2,8,0,14,3,0,17,22,3,28,8,21,0,45,1,33,25,1,36,21,26,20,14,0,30,35,20,0,0,0,0,0,33,67,53,32,15,35,26,0,0,38,54,0,33,0,40,0,32,0,0,0,0,0,0,37,22,42,0,0,1,24,22,17,29,34,16,15,0,0,35,46,2,41,30,19,0,43,26,26,16,34,26,23,25,21,33,0,0,30,26,26,0,0,18,21,2,2,1,0,17,52,19
"cell16",59,86,64,83,48,51,91,75,42,103,78,84,0,0,93,45,0,0,0,0,0,0,0,0,0,55,47,81,51,57,0,94,4,0,4,12,0,2,0,57,28,0,67,69,38,57,52,72,38,0,54,49,46,0,0,74,32,42,19,12,43,0,5,79,2,4,28,61,10,0,9,49,53,82,79,2,51,0,67,0,0,65,71,0,41,83,53,0,0,85,45,27,0,102,30,88,59,38,33,45,91,94,63,35,6,105,36,39,0,3,0,0,0,62,93,111,79,87,101,35,0,0,83,92,0,33,0,75,0,103,0,0,0,0,0,0,90,50,78,0,0,0,45,54,24,96,80,33,43,44,0,46,122,0,87,52,62,0,57,56,54,57,65,86,85,0,61,76,0,0,45,59,55,0,40,16,19,43,48,79,0,71,0,20
"cell17",45,69,24,62,38,39,57,58,40,46,54,31,1,36,4,1,31,34,43,42,42,50,24,33,67,0,0,0,0,0,52,1,70,21,51,57,6,5,9,26,25,4,33,23,36,1,37,62,0,0,46,32,39,29,32,34,20,42,42,3,26,0,2,5,31,26,73,61,56,0,34,42,57,0,0,11,29,31,69,22,32,0,19,0,0,0,0,23,41,26,41,37,69,0,41,3,48,37,4,34,35,51,29,36,3,68,25,14,24,24,4,9,38,58,71,0,0,14,0,0,33,33,2,0,50,0,24,11,52,7,25,55,32,35,33,0,48,33,61,50,38,31,0,33,24,59,104,8,3,0,36,1,56,36,17,34,15,2,0,65,39,42,46,72,57,32,45,47,59,73,50,46,52,80,0,53,37,0,5,0,31,2,48,8
"cell18",35,23,5,25,11,16,22,9,30,18,31,14,22,15,1,0,12,17,11,21,19,19,8,8,14,1,1,0,0,1,6,21,1,0,0,0,0,0,0,0,0,0,0,0,11,0,9,21,2,0,10,0,12,0,18,10,7,13,9,1,9,0,0,22,0,0,0,0,0,14,0,0,2,4,4,0,15,0,26,5,5,15,13,0,0,15,21,4,0,29,0,9,9,1,6,17,4,0,14,19,13,28,26,15,1,10,26,0,0,0,0,0,0,15,31,0,0,3,0,0,18,20,1,0,18,0,13,11,22,0,9,16,12,13,3,1,11,10,18,17,18,8,0,12,10,22,20,8,12,0,15,0,0,6,0,0,0,23,6,17,0,9,30,20,27,2,15,29,26,17,0,15,26,23,17,0,21,4,23,2,16,0,0,3
"cell19",47,31,18,41,43,39,31,31,47,27,50,26,0,0,29,19,0,0,0,0,0,0,0,0,0,21,21,45,17,31,0,46,0,0,0,1,0,0,0,8,5,0,25,39,19,28,31,52,21,0,36,20,16,0,0,48,24,14,15,0,22,0,0,28,0,0,0,6,0,0,0,0,56,50,26,0,41,0,51,0,0,48,39,0,10,35,34,1,0,68,11,0,0,43,4,32,46,1,45,29,26,41,14,26,3,38,34,16,0,0,0,0,0,52,72,54,31,39,39,33,0,0,45,55,0,43,0,33,0,41,0,0,0,0,0,3,29,23,43,0,0,0,27,24,23,44,60,12,31,19,0,22,54,0,49,30,37,0,43,39,15,32,33,52,45,0,38,50,0,0,24,23,28,0,30,0,19,17,25,52,0,45,0,13
"cell20",23,11,6,22,12,15,18,15,29,14,21,19,9,7,0,0,6,12,6,8,14,7,11,11,13,0,0,0,0,0,9,2,9,2,0,0,2,0,0,0,0,0,0,0,7,0,10,21,0,0,12,0,8,7,7,11,6,12,9,2,7,0,1,12,0,0,1,2,3,4,0,0,9,0,0,7,9,4,16,7,12,0,2,0,0,0,0,4,16,26,0,8,13,0,10,3,6,0,13,11,8,18,17,10,0,7,12,0,0,0,0,0,0,4,16,0,0,2,0,0,10,4,0,0,10,0,12,1,12,0,5,13,8,9,14,1,11,5,16,11,18,5,0,10,11,24,13,8,6,0,11,2,0,16,0,0,0,15,0,10,0,8,13,5,14,3,15,12,13,7,0,14,5,17,21,2,15,0,14,0,9,0,7,5
"cell21",45,60,23,47,49,50,44,69,58,43,47,34,0,4,5,2,33,36,32,15,53,17,30,29,70,0,0,0,0,0,45,2,65,21,42,70,5,8,2,43,17,2,48,38,18,1,27,54,0,0,42,50,31,24,3,40,28,40,24,5,57,0,1,7,26,23,56,75,58,0,22,34,54,0,0,11,63,31,61,36,33,0,10,0,0,0,0,17,51,13,24,45,33,0,29,1,41,49,0,28,29,51,59,25,2,43,38,14,3,4,6,1,9,32,69,0,0,20,6,0,4,37,50,8,43,0,22,6,37,43,24,6,1,1,2,1,50,29,58,28,32,33,0,49,32,68,52,45,36,0,36,0,60,41,37,53,15,0,0,48,30,30,49,85,67,30,45,52,40,11,34,35,32,60,1,26,19,0,2,0,10,0,54,20
"cell22",24,26,12,23,11,22,13,9,12,21,22,6,12,12,0,0,13,13,12,6,9,8,4,10,12,0,0,0,0,0,7,12,1,0,0,0,0,0,0,0,0,0,0,0,10,0,8,18,0,0,18,0,10,0,15,9,8,6,12,1,7,1,1,20,0,0,0,0,0,11,0,0,5,1,1,0,20,0,9,4,5,11,11,0,0,4,8,0,0,19,0,12,8,1,3,8,2,0,10,24,20,36,17,7,2,15,13,0,0,0,0,0,0,9,19,0,0,2,0,0,20,15,0,0,12,1,18,5,16,0,14,18,16,8,6,0,16,10,23,16,15,11,0,10,10,17,17,3,15,0,5,0,0,15,0,0,0,14,3,14,0,9,18,15,13,4,15,15,16,15,0,16,17,22,14,0,16,0,16,1,14,1,0,3
"cell23",44,43,24,34,44,44,39,50,29,18,42,34,0,0,46,24,0,0,0,0,0,0,0,3,5,1,3,10,2,3,52,0,39,20,46,43,6,1,1,22,16,0,35,31,32,28,25,44,0,0,30,37,29,19,0,29,15,22,22,3,13,0,0,1,18,21,42,35,40,0,21,35,56,4,6,9,35,31,39,34,31,0,2,0,6,6,0,26,27,8,35,25,29,0,36,0,32,38,3,47,34,38,17,22,0,29,30,18,0,0,0,0,0,37,49,51,55,30,36,18,0,0,38,61,0,23,0,43,0,23,0,0,0,0,0,0,47,26,34,0,0,4,27,42,12,58,46,7,19,0,0,33,45,4,34,47,41,0,37,37,37,27,35,52,43,18,22,43,0,0,16,28,41,0,0,36,22,3,6,0,0,36,56,9
"cell24",43,26,22,32,27,24,51,34,29,25,26,39,19,18,1,1,15,20,25,21,10,10,17,24,30,0,0,0,0,1,36,2,35,16,20,36,10,14,10,10,14,10,6,6,27,2,12,28,0,0,17,24,15,14,29,27,12,17,14,1,23,0,0,6,22,19,47,25,29,0,18,26,44,0,0,6,12,18,23,36,18,0,28,0,0,0,0,29,12,8,23,21,30,0,35,3,24,23,16,20,27,27,30,13,0,25,30,2,8,26,3,12,13,25,50,0,0,7,0,1,11,26,10,0,23,0,11,6,18,0,21,37,15,14,21,1,29,19,35,29,28,19,0,24,10,33,38,9,7,0,15,0,0,15,0,0,0,15,0,26,1,21,26,43,40,13,26,28,33,28,20,25,28,28,3,13,21,0,7,0,20,0,42,14
"cell25",230,209,73,179,217,177,179,218,239,190,213,138,0,0,198,107,0,0,0,0,0,0,0,0,0,131,156,195,97,148,0,192,68,101,232,195,16,5,15,153,51,0,222,172,84,156,147,175,46,0,63,196,112,146,0,243,137,148,112,32,108,0,16,14,132,131,271,274,235,0,110,160,221,274,161,21,143,37,154,0,4,189,216,0,49,168,41,55,83,271,132,42,5,241,174,11,136,191,0,106,95,253,138,116,14,217,161,62,0,0,0,0,0,222,339,335,210,202,176,99,0,0,286,328,0,130,0,263,0,179,0,0,0,0,0,5,221,120,234,0,0,0,211,138,106,257,257,97,138,122,0,134,252,0,165,172,122,3,214,161,160,187,178,215,256,4,152,209,0,0,119,140,171,0,0,181,168,54,27,211,0,116,182,42
"cell26",35,41,11,29,17,23,26,33,11,29,36,23,0,0,29,14,0,0,0,0,0,0,0,0,0,20,31,29,20,34,0,39,1,0,0,0,0,0,0,0,0,0,24,12,17,25,22,43,16,0,16,3,11,0,0,39,7,24,19,1,17,0,0,31,0,0,0,0,0,0,0,0,29,39,31,0,19,0,25,0,0,39,24,0,11,29,23,0,0,49,1,0,0,28,8,29,22,0,26,15,23,36,17,17,2,27,25,1,0,0,0,0,0,30,49,44,30,45,32,17,0,0,43,31,0,26,0,39,0,32,0,0,0,0,0,4,22,19,34,0,0,0,28,18,8,27,38,18,18,18,0,29,39,0,31,55,32,1,25,23,17,25,36,32,50,0,29,31,0,0,26,24,25,0,32,0,19,20,36,33,0,15,0,18
"cell27",16,21,13,25,10,13,20,23,22,12,13,13,11,13,0,2,15,12,13,10,20,10,7,17,30,0,0,0,0,0,19,2,4,0,0,0,0,0,0,0,0,0,0,0,13,0,12,15,0,0,18,0,11,0,18,17,11,9,20,1,21,0,3,26,0,0,0,0,0,10,0,0,13,1,0,0,11,0,23,12,25,11,8,0,0,6,9,10,1,35,0,13,15,1,2,19,0,0,14,11,15,22,16,9,2,16,30,0,0,0,0,0,0,19,32,0,0,7,1,0,8,21,2,0,15,0,12,6,19,0,9,9,13,12,20,1,21,16,18,17,14,15,0,6,8,23,17,10,12,0,8,0,0,14,0,0,0,16,0,19,0,17,18,21,36,6,18,23,24,38,0,26,13,18,20,0,14,1,33,0,21,1,0,9
"cell28",14,22,8,28,15,22,17,14,26,15,22,16,12,13,1,2,24,19,8,4,9,19,10,20,8,1,0,0,0,0,10,19,1,0,0,0,0,0,0,0,0,0,0,0,3,2,15,25,1,0,13,0,5,0,15,16,11,15,12,0,5,0,0,13,0,0,0,0,0,7,0,0,7,6,9,0,18,0,36,3,21,12,20,0,0,10,21,0,1,31,0,9,22,2,4,25,5,0,5,14,9,18,14,10,3,19,15,0,0,0,0,0,0,16,36,0,0,10,0,0,13,17,2,0,16,1,20,5,18,0,8,18,13,5,9,0,20,10,19,12,13,10,0,15,15,14,26,11,15,3,14,0,0,9,0,0,0,27,15,17,0,15,14,27,28,1,20,21,18,19,0,13,15,16,9,0,6,1,18,2,11,0,0,7
"cell29",25,23,11,28,29,23,25,17,34,24,16,12,14,16,2,0,16,10,18,8,11,6,12,20,26,0,0,0,0,0,13,1,14,15,4,5,8,3,7,0,0,0,0,0,13,0,18,22,0,0,10,5,14,10,13,27,11,11,18,2,14,0,0,19,5,6,19,10,11,0,3,4,25,0,0,3,20,14,20,9,18,0,0,0,2,1,0,9,18,16,0,14,18,0,22,0,21,0,16,24,25,22,19,21,0,27,22,0,0,0,0,0,0,28,34,2,0,10,1,0,13,20,3,0,14,0,12,2,13,0,24,15,23,12,7,0,20,12,27,11,13,14,0,17,7,28,19,14,19,0,15,0,0,19,0,0,0,26,1,12,0,22,28,23,39,16,18,18,27,17,0,13,24,28,8,3,19,2,10,0,23,1,17,4
"cell30",33,20,13,24,20,18,26,27,16,28,22,35,20,21,5,0,18,17,17,15,16,12,7,16,28,0,0,0,0,0,18,1,4,2,0,0,0,0,0,0,0,0,0,0,15,0,11,27,0,0,14,0,16,3,24,30,16,9,19,5,12,0,0,20,0,0,0,1,0,9,0,1,27,0,0,0,14,3,27,16,19,1,6,0,0,2,1,12,11,42,0,13,14,0,9,7,4,0,26,16,27,28,17,21,1,22,23,0,0,0,0,0,0,17,47,0,0,10,1,0,7,15,3,0,23,0,20,4,20,0,15,25,19,7,11,0,30,13,32,16,19,12,0,23,16,32,22,10,14,0,13,0,0,22,0,0,0,33,4,30,0,14,27,23,36,26,28,19,24,21,0,22,21,26,9,0,17,1,29,0,16,0,0,11
"cell31",24,23,6,26,18,22,16,12,24,19,20,17,16,14,1,0,15,16,13,17,16,8,8,12,6,0,0,0,0,2,9,22,1,0,0,0,0,0,0,0,0,0,0,0,13,0,10,16,0,0,11,0,16,0,20,19,11,26,9,0,8,0,3,28,0,0,0,0,0,10,0,0,5,5,8,0,15,0,10,1,5,16,14,0,0,12,14,3,0,16,0,12,13,0,4,14,2,0,17,22,15,23,17,13,4,14,25,0,0,0,0,0,0,23,30,0,0,2,0,0,13,19,0,0,19,0,18,8,18,0,15,18,11,9,11,0,15,15,11,19,13,13,0,10,8,22,29,5,8,0,15,0,0,13,0,0,0,23,3,14,0,7,21,16,18,1,11,16,22,30,0,11,18,21,11,0,14,3,18,1,18,2,0,8
"cell32",25,24,3,24,18,27,21,26,25,32,23,15,4,14,0,0,8,23,14,14,14,14,8,16,16,1,0,0,0,0,14,21,0,0,0,0,0,0,0,0,0,0,0,0,13,0,16,27,2,0,8,0,10,0,19,18,17,21,8,1,14,1,5,24,0,0,0,0,0,8,0,0,2,4,5,0,19,0,16,0,7,18,15,0,0,14,18,0,0,30,0,7,15,3,9,17,0,0,17,25,16,28,26,13,5,7,19,0,0,0,0,0,0,15,25,0,0,7,0,0,18,17,1,0,24,0,13,7,18,1,11,15,15,7,16,1,21,9,42,25,28,11,0,19,13,15,20,12,13,0,20,0,0,15,0,0,0,24,6,14,0,9,15,21,23,2,18,20,22,27,0,22,11,27,23,0,11,2,21,3,12,0,0,3
