"","Burn1_TF1","Burn2_TF1","Burn2_TF2","Burn3_TF1","Burn3_TF2","Burn3_TF3","Burn4_TF1","Burn4_TF2","Burn5_TF1","Burn5_TF2","Burn6_TF1","Burn6_TF2","A1_TF1","A2_TF1","A3_TF1","A3_TF2","A4_TF1","A4_TF2","A4_TF3","A4_TF4","A4_TF5","A4_TF6","B1_TF1","B2_TF1","B2_TF2","B3_TF1","B3_TF2","B3_TF3","B3_TF4","B3_TF5","B4_TF1","B5_TF1","C1_TF1","C2_TF1","C2_TF2","C2_TF3","C2_TF4","C3_TF1","C3_TF2","C4_TF1","C4_TF2","C4_TF3","C5_TF1","C5_TF2","C6_TF1","D1_TF1","D1_TF2","D2_TF1","D3_TF1","D4_TF1","D4_TF2","D5_TF1","D5_TF2","D6_TF1","Target1","Target2","Target3","Target4","Target5","Target6","Target7","Target8","Target9","Target10","Target11","Target12","Target13","Target14","Target15","Target16","Target17","Target18","Target19","Target20","Target21","Target22","Target23","Target24","Target25","Target26","Target27","Target28","Target29","Target30","Target31","Target32","Target33","Target34","Target35","Target36","Target37","Target38","Target39","Target40","Target41","Target42","Target43","Target44","Target45","Target46","Target47","Target48","Target49","Target50","Target51","Target52","Target53","Target54","Target55","Target56","Target57","Target58","Target59","Target60","Target61","Target62","Target63","Target64","Target65","Target66","Target67","Target68","Target69","Target70","Target71","Target72","Target73","Target74","Target75","Target76","Target77","Target78","Target79","Target80","Target81","Target82","Target83","Target84","Target85","Target86","Target87","Target88","Target89","Target90","Target91","Target92","Target93","Target94","Target95","Target96","Target97","Target98","Target99","Target100","Target101","Target102","Target103","Target104","Target105","Target106","Target107","Target108","Target109","Target110","Target111","Target112","Target113","Target114","Target115","Target116","Target117","Target118","Target119","Target120","Target121","Target122","Target123","Target124","Target125","Target126","Target127","Target128","Target129","Target130","Target131","Target132","Target133","Target134","Target135","Target136","Target137","Target138","Target139","Target140"
"cell11",1,0,0,1,6,3,1,7,6,0,1,6,0,3,0,0,3,6,6,5,2,5,5,2,1,0,0,0,0,0,0,3,3,0,0,0,0,4,2,0,0,0,6,5,0,0,1,0,0,0,0,0,0,0,5,3,0,2,0,4,0,3,0,0,0,0,0,7,3,0,4,4,7,6,0,2,0,5,0,0,8,0,6,1,17,0,4,0,0,0,0,0,0,0,0,3,0,6,2,6,0,0,7,0,3,0,0,0,7,0,0,0,3,0,0,0,4,13,0,2,4,0,5,10,0,6,3,0,0,0,0,4,2,0,15,3,0,0,0,4,3,6,7,4,6,1,12,1,3,0,8,10,3,2,0,8,0,0,3,2,0,2,0,3,0,0,8,6,1,0,0,0,4,9,7,4,0,0,6,0,3,4,0,0,3,0,10,0,3,0,3,0,2,0
"cell12",1,1,2,2,1,1,5,1,4,0,0,2,4,0,0,0,0,0,2,1,2,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,1,0,0,0,0,0,2,2,4,4,2,0,1,0,0,0,0,0,0,4,0,1,3,1,0,2,0,0,0,0,0,0,0,4,6,2,4,5,1,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,2,4,1,0,4,0,4,0,0,9,3,0,0,0,0,5,6,0,2,1,0,0,0,0,6,0,0,0,0,0,0,0,1,0,5,0,0,1,0,2,0,1,0,0,2,0,0,2,0,0,0,5,0,0,3,1,1,5,3,2,0,0,4,0,0,3,2,0,0,0,5,0,0,0,1,0,1,0
"cell13",3,1,1,1,0,5,0,1,2,0,1,2,0,2,2,3,0,0,0,0,0,0,0,0,0,3,3,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,1,4,1,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,1,0,0,0,1,0,2,0,0,0,1,0,0,0,3,0,0,0,4,1,2,0,1,0,1,0,0,0,0,4,3,0,0,2,1,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,2,1,0,4,0,5,0,0,1,1,0,2,0,0,4,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,6,0,5,0,0,0
"cell14",4,1,0,5,1,0,0,1,3,0,0,1,0,3,0,0,0,1,0,2,2,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,6,0,2,3,0,0,0,0,0,2,1,1,3,6,0,0,0,0,0,0,0,0,1,2,1,0,4,3,0,0,0,3,0,2,0,0,0,2,0,0,0,2,0,0,0,3,0,5,2,0,0,4,3,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,3,2,2,0,3,0,0,0,0,1,0,0,2,0,2,4,1,0,0,2,2,0,0,3,2,0,0,1,0,0,1,0,0,3,0,2,0,2,0,2,0,0,0
"cell15",7,4,9,1,3,2,5,5,1,3,10,8,13,1,0,0,6,2,2,8,4,7,1,3,2,0,0,0,0,0,0,0,0,0,5,0,2,2,1,0,0,0,7,7,0,0,0,3,2,0,0,0,0,0,8,9,2,0,0,1,0,2,0,0,0,0,3,2,1,0,5,2,5,12,0,3,3,3,0,0,13,4,8,8,5,0,7,0,4,0,0,0,0,0,0,7,0,0,1,1,0,0,8,0,0,0,0,0,1,0,0,0,1,0,0,2,2,6,2,2,3,0,11,6,0,7,6,0,0,0,0,8,7,0,1,2,0,0,0,1,0,2,12,2,4,1,5,0,6,0,5,7,3,5,0,3,0,0,3,4,0,1,1,8,0,0,4,9,1,0,0,0,1,6,5,0,0,0,5,0,1,11,0,0,2,0,3,0,5,0,9,0,14,0
"cell16",32,8,11,19,2,18,4,10,21,9,11,20,3,5,0,3,11,6,8,11,18,15,31,14,6,0,0,0,0,0,13,0,1,7,14,8,10,0,6,18,4,1,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,15,0,0,20,4,3,0,0,0,8,10,0,2,6,9,0,5,14,13,0,5,7,5,4,17,16,14,0,10,0,0,0,6,7,0,0,0,14,12,10,27,16,0,0,5,0,8,0,0,0,0,0,12,0,20,0,3,8,0,8,10,16,22,0,14,19,0,26,27,0,0,0,2,16,19,0,11,14,7,0,0,18,0,5,14,2,9,0,22,20,17,0,3,10,9,4,11,15,0,5,4,4,0,0,23,28,0,20,7,10,6,0,3,0,0,3,10,16,3,0,0,0,4,4,0,0,0,4,0,0,9,0,4,12,22,1
"cell17",2,3,0,1,3,1,1,3,3,2,0,0,2,1,0,0,2,0,3,2,5,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,2,2,0,1,2,4,3,0,0,0,0,0,0,3,0,3,4,1,0,2,0,1,0,0,0,0,1,1,5,3,3,1,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,2,2,4,0,5,0,0,2,2,0,0,0,0,3,2,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,2,4,0,2,0,1,0,0,5,3,0,2,0,0,3,0,2,0,0,0,1,4,0,5,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,0,1,0
"cell18",3,2,0,0,1,4,0,4,1,2,0,6,0,0,0,0,0,0,2,4,0,4,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,3,0,1,0,0,0,0,0,0,1,2,3,0,1,1,0,0,0,0,0,0,1,4,2,0,0,0,3,0,6,0,0,0,0,0,0,2,2,2,3,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,2,1,0,5,3,0,0,4,0,0,0,0,0,3,0,6,2,0,0,0,0,6,0,0,2,1,1,0,1,4,0,2,2,4,1,0,2,0,2,0,0,2,1,0,6,0,0,0,3,2,0,0,0,4,8,1,4,0,0,2,0,0,7,0,0,1,0,0,0,1,0,0,0,5,0
"cell19",3,4,2,2,4,2,2,1,1,3,0,4,2,1,0,0,2,0,1,1,0,2,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,1,0,0,0,0,0,2,0,2,2,3,5,1,1,0,0,0,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,2,2,2,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,1,2,0,0,1,1,0,0,0,2,0,0,1,1,0,0,2,0,5,0,0,0,0,0,0,0,3,0,1,0,3,2,0,2,0,1,0,0,0,0,0,6,0,0,1,2,0,0,1,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
"cell20",0,1,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,0,9,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,4,1,3,1,4,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,1,2,0,4,2,0,0,0,0,0,0,2,0,0,0,0,4,0,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,2,0,1,11,5,0,0,2,0,0,1,0,0,1,0,3,0,1,0,0,0,4,0
"cell21",3,0,0,0,2,0,1,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,1,1,0,0,4,2,5,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,1,0,0,3,0,0,0,1,3,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,2,0,0,1,0,0,3,0,0,2,0,0,0,0,6,0,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0
"cell22",2,2,1,4,2,0,0,2,6,2,0,4,3,0,0,0,0,0,2,2,0,3,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,2,0,2,0,0,0,0,0,0,3,3,4,0,2,2,0,0,0,0,0,0,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,2,2,5,0,3,7,0,2,4,0,0,0,0,1,5,0,0,0,0,0,0,0,2,0,0,3,0,0,0,2,3,0,2,0,5,2,0,2,0,2,0,0,2,3,0,6,0,0,0,5,0,0,2,0,1,5,2,6,0,0,3,0,0,7,0,0,2,0,2,0,1,0,1,0,7,0
"cell23",3,5,0,1,4,5,16,6,2,4,2,2,5,6,0,0,1,0,9,3,7,3,11,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,5,0,3,0,0,0,0,0,0,0,0,4,2,7,7,3,1,0,3,0,1,1,2,24,10,16,0,4,0,3,0,0,0,0,0,0,0,0,4,5,0,0,0,3,0,3,0,0,0,7,0,0,0,3,0,0,1,0,8,9,5,0,0,5,13,0,1,8,0,0,0,0,6,7,0,2,2,0,0,0,4,0,2,11,5,1,3,6,4,2,0,4,3,4,15,0,12,0,0,2,3,0,1,0,14,0,0,2,2,0,0,5,0,3,11,8,5,0,0,6,0,0,7,0,0,2,0,1,0,4,0,7,0,13,0
"cell24",8,3,1,2,0,3,2,0,2,1,5,4,1,0,0,0,4,2,5,6,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,1,0,0,0,0,0,1,2,6,1,3,2,5,0,0,0,0,0,0,0,5,1,2,0,0,11,0,1,0,0,0,0,0,0,2,0,0,4,1,0,0,2,0,0,0,0,0,1,0,0,0,4,0,0,0,3,3,0,4,0,0,0,1,0,4,3,0,0,0,0,2,5,0,7,2,0,0,0,0,5,0,0,0,1,0,1,0,3,0,1,2,0,0,0,1,0,0,0,0,1,7,0,2,0,0,0,1,2,0,1,0,0,4,1,0,0,0,5,0,0,1,0,0,2,0,1,0,4,0,0,0,1,0
"cell25",1,5,2,5,1,2,0,2,2,2,3,3,2,1,0,0,1,0,0,0,2,1,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,4,1,1,4,0,2,0,1,0,0,0,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,1,2,1,4,2,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,2,1,1,0,2,5,0,0,1,0,1,0,0,2,3,0,2,5,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,2,3,0,1,0,0,0,0,4,1,0,1,0,0,2,0,0,0,3,0,0,3,0,1,0,0,2,0,0,0,1,0,1,0,1,0,3,0,1,0,2,0
"cell26",4,0,2,1,2,1,3,1,3,0,0,2,1,0,0,0,2,0,2,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,3,2,2,0,2,0,0,0,0,0,0,3,3,0,0,1,0,6,0,0,0,0,0,0,3,4,4,0,9,5,2,0,0,2,0,4,0,0,0,2,0,0,0,0,0,0,1,2,2,2,0,1,0,3,0,0,3,0,0,0,0,0,1,6,0,2,3,0,0,0,0,6,0,0,0,0,0,0,0,4,0,5,0,1,5,0,1,0,2,0,0,0,0,0,0,0,0,2,3,2,0,1,0,1,0,5,4,0,0,6,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0
"cell27",15,12,8,0,0,5,1,5,9,6,8,20,3,4,3,0,4,5,4,6,7,17,24,0,9,0,0,0,0,0,1,0,0,6,10,4,0,0,0,4,1,0,2,3,0,0,0,0,0,0,0,0,0,0,7,6,0,0,12,0,0,9,13,4,0,0,0,4,19,0,11,13,5,4,3,3,5,10,2,15,5,24,9,7,14,0,0,0,0,0,0,0,0,0,0,7,0,3,11,10,0,0,5,0,9,0,0,0,0,0,6,0,8,0,9,7,0,2,12,18,1,0,7,13,4,2,5,0,0,0,0,8,3,0,6,0,0,0,0,9,0,5,9,20,13,5,1,8,4,0,11,11,6,17,0,6,0,0,0,2,6,0,1,10,0,4,3,6,0,0,7,0,12,10,12,5,0,0,0,4,6,15,0,0,2,10,10,0,6,0,8,14,0,3
"cell28",5,7,8,11,2,9,3,0,6,6,4,13,6,6,0,0,3,0,3,14,0,2,6,5,0,0,0,0,0,0,6,4,0,0,3,3,7,0,0,0,0,0,5,11,0,5,0,0,0,0,0,0,2,0,1,1,0,0,3,0,0,13,9,0,0,0,0,3,10,0,11,7,8,4,9,0,12,11,10,5,12,9,9,9,4,0,5,0,0,0,0,0,0,0,0,1,3,5,12,6,0,0,7,0,0,0,0,0,22,0,0,0,6,0,0,3,2,2,5,7,6,0,4,0,0,8,3,0,0,0,0,0,4,2,2,0,0,0,0,6,0,3,11,18,5,7,6,4,8,0,1,6,5,6,0,5,0,0,0,2,2,11,3,12,0,2,17,6,0,0,4,0,11,15,3,8,0,0,0,4,7,2,0,1,0,0,2,0,5,0,7,6,12,0
"cell29",3,3,1,2,1,3,0,0,5,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,6,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,3,0,1,5,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0
"cell30",4,2,1,0,1,1,0,0,1,3,0,2,0,1,0,0,2,3,3,1,4,0,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,4,0,0,0,0,0,3,2,1,6,3,5,2,0,0,0,0,0,0,3,1,1,1,2,0,3,0,2,0,0,0,0,0,0,2,2,1,0,4,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,1,3,1,6,4,0,2,1,0,5,2,0,0,0,0,1,5,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,3,1,0,2,0,2,0,0,0,1,0,3,0,0,0,1,0,0,3,0,1,2,6,1,0,0,3,0,0,1,1,0,1,0,0,0,1,0,1,0,2,0
