"","Burn1_TF1","Burn1_TF2","Burn1_TF3","Burn1_TF4","Burn2_TF1","Burn3_TF1","Burn3_TF2","Burn3_TF3","Burn3_TF4","Burn4_TF1","Burn4_TF2","Burn5_TF1","Burn5_TF2","Burn5_TF3","Burn5_TF4","A1_TF1","A1_TF2","A1_TF3","A2_TF1","A2_TF2","A3_TF1","A4_TF1","A4_TF2","A5_TF1","A6_TF1","A6_TF2","B1_TF1","B1_TF2","B2_TF1","B2_TF2","B3_TF1","B3_TF2","B3_TF3","B3_TF4","B4_TF1","B4_TF2","B5_TF1","B5_TF2","B6_TF1","B6_TF2","C1_TF1","C2_TF1","C2_TF2","C3_TF1","C4_TF1","C4_TF2","C5_TF1","D1_TF1","D2_TF1","D2_TF2","D3_TF1","D4_TF1","D4_TF2","D5_TF1","E1_TF1","E1_TF2","E2_TF1","E3_TF1","E4_TF1","E4_TF2","E5_TF1","E5_TF2","E5_TF3","E6_TF1","E6_TF2","F1_TF1","F2_TF1","F3_TF1","F3_TF2","F4_TF1","F4_TF2","F5_TF1","F5_TF2","F5_TF3","F6_TF1","F6_TF2","F6_TF3","G1_TF1","G1_TF2","G1_TF3","G2_TF1","G2_TF2","G3_TF1","G4_TF1","G4_TF2","G4_TF3","G4_TF4","G5_TF1","G5_TF2","G6_TF1","Target1","Target2","Target3","Target4","Target5","Target6","Target7","Target8","Target9","Target10","Target11","Target12","Target13","Target14","Target15","Target16","Target17","Target18","Target19","Target20","Target21","Target22","Target23","Target24","Target25","Target26","Target27","Target28","Target29","Target30","Target31","Target32","Target33","Target34","Target35","Target36","Target37","Target38","Target39","Target40","Target41","Target42","Target43","Target44","Target45","Target46","Target47","Target48","Target49","Target50","Target51","Target52","Target53","Target54","Target55","Target56","Target57","Target58","Target59","Target60","Target61","Target62","Target63","Target64","Target65","Target66","Target67","Target68","Target69","Target70","Target71","Target72","Target73","Target74","Target75","Target76","Target77","Target78","Target79","Target80","Target81","Target82","Target83","Target84","Target85","Target86","Target87","Target88","Target89","Target90","Target91","Target92","Target93","Target94","Target95","Target96","Target97","Target98","Target99","Target100","Target101","Target102","Target103","Target104","Target105","Target106","Target107","Target108","Target109","Target110","Target111","Target112","Target113","Target114","Target115","Target116","Target117","Target118","Target119","Target120","Target121","Target122","Target123","Target124","Target125","Target126","Target127","Target128","Target129","Target130","Target131","Target132","Target133","Target134","Target135","Target136","Target137","Target138","Target139","Target140"
"cell11",1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,2,0,0,0,1,0,0,1,4,0,1,0,1,4,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0
"cell12",0,7,1,5,1,1,0,0,1,5,6,0,0,1,0,7,4,4,3,1,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,3,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,2,2,0,2,0,2,0,2,0,0,0,0,0,0,0,5,6,4,1,0,0,3,0,3,2,3,0,0,0,3,0,1,0,3,0,0,0,0,0,6,4,1,1,2,0,2,2,2,0,0,0,0,0,5,3,0,1,0,1,6,0,0,2,0,2,1,0,0,0,2,1,0,0,0,1,0,4,2,0,6,0,0,3,1,0,0,0,0,0,6,0,6,2,0,0,3,1,2,6,0,1,0,1,2,0,0,0,3,0,3,0,3,1,2
"cell13",0,3,0,1,1,1,1,3,2,0,0,1,1,0,1,2,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,1,1,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,3,0,0,1,3,0,0,0,0,0,0
"cell14",3,0,1,6,9,0,1,0,2,1,0,0,0,2,1,13,5,10,2,3,0,0,13,0,1,2,8,3,0,0,0,0,0,0,7,14,0,0,11,0,1,0,0,0,0,16,0,9,0,6,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,7,0,0,4,7,0,3,6,6,0,0,0,4,0,0,2,0,5,4,0,0,0,11,1,0,0,9,0,5,2,0,1,0,0,3,4,0,0,0,0,0,0,0,0,4,7,3,0,0,2,0,3,5,7,0,0,3,2,0,5,13,5,0,0,0,0,0,5,1,3,0,4,0,0,1,1,0,1,0,5,10,8,8,0,7,0,3,0,0,0,0,0,1,0,0,0,2,7,1,2,0,7,8,0,9,2,0,4,0,0,1,0,0,0,6,5,0,0,1,0,0,6,3,8,7,0,0,3,0,0,7,3,0,0,6,5,0,0,0,12,8,5
"cell15",2,1,2,0,1,1,0,2,1,1,1,1,0,0,5,2,0,1,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,1,0,0,3,0,2,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,2,0,0,0,1,0,3,0,0,2,0,3,0,0,1,0,2,5,0,0,0,0,1,0
"cell16",0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,2,1,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0,4,0,0,0,0,0,0,0
"cell17",5,0,4,9,0,2,1,1,2,0,5,7,0,1,3,6,0,7,1,8,0,0,2,0,7,2,4,0,0,8,0,0,0,0,0,8,0,0,8,4,1,5,3,0,16,11,0,5,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,7,8,9,0,0,0,0,0,0,0,0,0,7,1,3,5,3,0,0,11,6,2,0,2,0,3,0,7,0,0,3,0,4,0,0,2,0,0,0,11,9,0,0,2,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15,5,8,7,0,5,0,8,0,0,0,4,0,3,2,13,0,0,0,0,0,10,0,0,1,4,6,7,6,2,0,1,3,3,0,12,3,0,0,0,7,11,0,2,3,0,5,0,0,10,6,13,0,3,0,7,2,0,8,0,0,0,0,0,2,0,0,0,2,0,0,7,0,13,3,2,0,12,3,4,0,0,1,0,5,0,0,0,3,7,0,5,0,5,18,1
"cell18",0,2,0,0,0,1,1,0,1,0,0,0,0,2,4,3,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,5,3,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,0,0,0,1,0,1,0,0,0,2,1,0,3,0,1,0,1,1,0,0,0,0,2,1,0,1,2,2,1,0
"cell19",0,0,0,1,0,0,1,0,0,1,0,3,0,0,1,1,0,0,7,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,3,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,2,0,4,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,2,0,4,0,4,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,4,0,4
"cell20",0,0,2,6,0,3,1,0,0,1,2,1,2,0,0,0,1,3,2,0,0,8,3,0,0,4,2,0,2,2,0,0,0,0,0,1,0,0,1,2,1,0,1,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,0,1,3,2,0,2,0,1,0,0,0,0,1,0,2,0,0,1,5,0,0,5,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,1,0,0,1,1,0,2,0,8,0,0,0,0,0,3,2,3,0,1,0,0,0,1,0,0,3,1,0,0,0,0,1,0,1,3,0,0,2,0,0,0,1,2,0,2,0,2,0,1,3,0,2,2,0,3,0,0,0,0,0,0,1,0,0,1,0,3,1,1,3,0,1,1,2,1,0,0,0,2,0,0,0,3,0,0,1,0,0,0
"cell21",5,1,0,4,1,9,1,0,8,2,6,2,1,1,0,5,4,7,2,0,0,1,0,0,0,0,13,1,5,0,0,0,0,0,1,0,0,0,9,0,3,3,0,0,0,4,0,6,4,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,5,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,2,7,0,4,10,5,0,5,0,11,1,4,0,1,6,1,0,0,0,6,3,0,0,3,0,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,4,4,12,0,1,2,0,8,7,0,0,0,2,2,0,2,4,0,0,0,0,0,0,0,0,5,0,0,0,1,0,10,0,0,3,7,0,9,3,0,3,0,1,4,0,0,0,0,0,0,0,3,4,5,6,4,0,0,2,0,4,0,0,2,0,0,3,0,0,0,5,1,0,1,2,3,0,4,1,2,1,4,4,3,0,0,0,1,0,0,2,3,0,1,0,9,5,2
"cell22",1,1,0,0,0,0,1,0,1,3,1,2,1,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,1,0,0,0,0,1,1,0,2,3,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,3,0,0,0,0,2,0,0,1,1,0,0,0,4,0,4,0,2,0,0,0,0,1,1,0,4,0,2,0,0,0,0,1,1,0,2,0,0,2,0
"cell23",1,0,1,1,0,0,0,0,2,3,1,0,0,2,0,0,4,1,1,5,0,1,2,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,3,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,2,0,0,0,0,0,0,1,0,2,0,2,3,5,0,0,0,0,1,3,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,2,0,3,4,0,0,0,1,0,3,3,0,4,3,2,0,1,0,0,0,2,2,0,0,0,1,0,0
"cell24",1,0,0,0,4,0,2,0,1,4,1,0,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,2,1,0,0,0,2,0,2,0,0,2,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2,2,1,0,0,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0
